dataset_name,filter_name,image_difference_mean,image_difference_median,image_difference_std,saliency_divergence_mean,saliency_divergence_median,saliency_divergence_std,saliency_divergence_log_mean,saliency_divergence_log_median,saliency_divergence_log_std,divergence_per_difference_mean,divergence_per_difference_median,divergence_per_difference_std,divergence_per_difference_log_mean,divergence_per_difference_log_median,divergence_per_difference_log_std,base_information_gain_mean,base_information_gain_median,base_information_gain_std,base_information_gain_log_mean,base_information_gain_log_median,base_information_gain_log_std,filtered_information_gain_mean,filtered_information_gain_median,filtered_information_gain_std,filtered_information_gain_log_mean,filtered_information_gain_log_median,filtered_information_gain_log_std,information_asymmetry_mean,information_asymmetry_median,information_asymmetry_std,information_asymmetry_log_mean,information_asymmetry_log_median,information_asymmetry_log_std,information_asymmetry_per_difference_mean,information_asymmetry_per_difference_median,information_asymmetry_per_difference_std,information_asymmetry_per_difference_log_mean,information_asymmetry_per_difference_log_median,information_asymmetry_per_difference_log_std
MIT1003,chromatic_aberration_9,70.82877954947134,71.65466986762152,15.311600785639472,4.0787696114581673e-07,3.4012842003825714e-07,2.710637037078488e-07,9.44626815405947e-05,6.973580329850845e-05,8.218478214592473e-05,6.171301308842689e-09,4.9434787249568625e-09,4.9058837347519374e-09,1.4320629438031113e-06,1.0060956434070982e-06,1.4366020428545037e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.8190950650280508e-06,1.6963726025828157e-06,6.018031614145489e-07,9.935609265099018e-06,9.850003765235384e-06,1.6875464893858573e-06,-3.9341660182861516e-07,-3.3502442667846943e-07,4.1653268403115613e-07,-5.365935024591332e-07,-2.8767695770041066e-07,1.5620607314496544e-06,-5.864563461257462e-09,-4.762993474232373e-09,6.792325498766742e-09,-7.015076368455794e-09,-4.1732148786848595e-09,2.3551910044476124e-08
MIT1003,color_quantization_1,12.510203035025516,9.108998192681206,16.374893718049844,2.6906072249917964e-08,1.9461555810456754e-08,3.099438131255285e-08,6.6186727442270456e-06,1.1120718424600776e-06,1.880780028059512e-05,3.2697770375713517e-09,2.2169429575154323e-09,4.562825129347138e-09,8.838277912682095e-07,1.41657361409262e-07,3.3334439271979206e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.204265015513971e-06,2.1208489776273975e-06,6.871649546420531e-07,1.0472400464819054e-05,1.0401688229299447e-05,1.825983237056069e-06,-8.24665134269435e-09,-6.807055932445583e-10,8.890912672178716e-08,1.9769726090287394e-10,-7.950262035588896e-09,7.125805592826029e-07,-1.8255007202431345e-09,-1.0558142807256395e-10,1.5336102058092536e-08,3.2276143532163074e-11,-5.856993401672344e-10,1.0982455466459355e-07
MIT1003,color_quantization_10,50.94912858263713,50.979142083062065,17.035664301519745,1.5916617246339854e-07,1.2083521856539905e-07,1.422930074013823e-07,3.7723150025453694e-05,1.1250591986729198e-05,5.8851472470971183e-05,3.3205850104011147e-09,2.4205610762804476e-09,3.1373091483295757e-09,8.241640430142091e-07,2.311173105337713e-07,1.4965832771609079e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.08211151964e-06,1.976901813252244e-06,6.49237940738196e-07,1.0343734447450848e-05,1.0274465283402657e-05,1.7389196332224664e-06,-1.3040014721666574e-07,-8.802730628035138e-08,2.682095286624689e-07,-1.284683201073014e-07,-6.367046555209166e-08,1.2540996986785707e-06,-2.779411576736639e-09,-1.9205277427657074e-09,6.237635035690942e-09,-1.9472407477508734e-09,-1.2616575827611789e-09,3.0588086791167276e-08
MIT1003,color_quantization_2,18.52175305416053,15.256663937409025,16.51604064121281,4.502706434172978e-08,3.046225185266708e-08,6.110832692766225e-08,1.2354248255386325e-05,2.1065409352933678e-06,3.0293409946576556e-05,3.243364093622742e-09,2.0962582740071217e-09,4.800856126666463e-09,9.46977995973974e-07,1.508895726087617e-07,2.8247940359102124e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.193530898917721e-06,2.1015038725041593e-06,6.860569959103506e-07,1.044031590094791e-05,1.0377075594907776e-05,1.8248637532612252e-06,-1.8980767938944613e-08,-9.15696650399796e-09,1.1779074645830952e-07,-3.188686661023898e-08,-2.169465570365645e-08,9.580396040023936e-07,-1.692396194376947e-09,-5.67334008213139e-10,1.1567608186791246e-08,-1.2800029947308403e-09,-9.45284922323116e-10,8.756956236871254e-08
MIT1003,color_quantization_3,23.96472412696002,21.063639800219942,16.806891939793015,6.19306030317377e-08,4.457146109611369e-08,7.917416015374904e-08,1.664865975073559e-05,2.9873694392560803e-06,3.793001685458175e-05,3.212379849020568e-09,2.1174792131311107e-09,4.512920019546656e-09,9.29908815856622e-07,1.4646643304905855e-07,2.7037240384900283e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.181537921591197e-06,2.1008823665683585e-06,6.800046869450176e-07,1.0447931343351687e-05,1.0382566851427644e-05,1.813315077498122e-06,-3.0973745265468766e-08,-1.4966029624690163e-08,1.4817252436994572e-07,-2.427142420646238e-08,-2.308774713195795e-08,9.81224457897953e-07,-1.6758402922080452e-09,-7.272035435766952e-10,9.846997509937936e-09,-2.792192851045095e-10,-9.660141029072904e-10,5.931103512265361e-08
MIT1003,color_quantization_4,28.6539113292399,26.224826706625183,17.063475825781257,7.7176230854615e-08,5.58980727692378e-08,8.54609585487541e-08,2.0908809344061995e-05,4.3299893636337845e-06,4.27128058710811e-05,3.2024136371981713e-09,2.2946863706189352e-09,3.9407880678379404e-09,9.098625812106506e-07,1.817554515447872e-07,2.2130513223220015e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1648107877709235e-06,2.061521254259307e-06,6.782399568038624e-07,1.0401978957262003e-05,1.0307353184685473e-05,1.8058152988343465e-06,-4.770087908574216e-08,-2.410943521950746e-08,1.709124468470878e-07,-7.022381029614526e-08,-4.3597988263572725e-08,1.0483157444447274e-06,-1.9696836179489343e-09,-9.686910369625959e-10,1.0096992238811687e-08,-1.8934548414600283e-09,-1.5345287418259196e-09,6.093298603519942e-08
MIT1003,color_quantization_5,33.10803816984071,31.027950451619603,17.32660251382096,9.294721760899833e-08,6.512758722849148e-08,1.0260749787033528e-07,2.3723254660510114e-05,5.429552393438376e-06,4.5499172887729306e-05,3.2263235285752934e-09,2.2586357209391465e-09,3.796703294875639e-09,8.541948320060521e-07,1.909473402503291e-07,1.9442800430545247e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.154680225715084e-06,2.06543313474797e-06,6.77872495678059e-07,1.0417345159737526e-05,1.0318547150820967e-05,1.76204038471106e-06,-5.7831441141581936e-08,-3.5257079354325904e-08,1.9342964402364922e-07,-5.4857607820624986e-08,-3.365154753797253e-08,1.0628065804678165e-06,-2.0098216656590713e-09,-9.847677865063183e-10,8.931118106923275e-09,-9.20090313032757e-10,-1.283521581745734e-09,4.5583798118301566e-08
MIT1003,color_quantization_6,38.19090470576534,36.75261476304796,17.491697235228305,1.1064172828898795e-07,8.312978367577775e-08,1.0967325254429233e-07,2.8790377674428705e-05,7.131708298850728e-06,5.0383929901884e-05,3.2418660074198035e-09,2.3270850522012746e-09,3.498074510266057e-09,8.698453782284416e-07,2.040531774540406e-07,1.8090482248125521e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.137037960943952e-06,2.0510585417118495e-06,6.725444109836645e-07,1.0353074368020811e-05,1.0232366436659361e-05,1.75252390754183e-06,-7.547370591271391e-08,-4.1896980075590095e-08,2.1224188357582398e-07,-1.1912839953733906e-07,-5.594291064419543e-08,1.1272295650408604e-06,-2.1415912625313237e-09,-1.220963366166485e-09,7.713512550226172e-09,-2.9745984802604075e-09,-1.515733590445144e-09,3.801423827437204e-08
MIT1003,color_quantization_7,41.53078943996602,40.580964397049875,17.540496939519745,1.240579974776114e-07,9.339907775728229e-08,1.20886293965161e-07,3.099997381805222e-05,7.983203723428026e-06,5.264147367831405e-05,3.2964326223994566e-09,2.3677184619399924e-09,3.426915422829904e-09,8.552531147846396e-07,2.130829153661115e-07,1.703139609867959e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1201212202512987e-06,2.0266713429876637e-06,6.644542853010343e-07,1.036288647351423e-05,1.034939418815234e-05,1.7691053067245693e-06,-9.239044660536696e-08,-5.928298656007334e-08,2.3179059826289167e-07,-1.0931629404391978e-07,-2.527218527912425e-08,1.1498202925445193e-06,-2.454668066674554e-09,-1.5854617823017842e-09,7.306463594606558e-09,-2.3384092619650164e-09,-6.779138860052321e-10,3.3199757947257034e-08
MIT1003,color_quantization_8,45.729863504453654,45.191332499186196,17.42072669103533,1.391050036859567e-07,1.0139506958853832e-07,1.322274468350938e-07,3.413511865802728e-05,8.876280062574395e-06,5.489190390275666e-05,3.312217374989109e-09,2.3282021700323823e-09,3.4146066696069456e-09,8.422702947334731e-07,2.2367981112670764e-07,1.5643400576629589e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1009266763638014e-06,2.0090174961481745e-06,6.586688897578136e-07,1.0329567720795988e-05,1.0219626830638127e-05,1.743404840305186e-06,-1.1158499049286467e-07,-7.312829559649588e-08,2.5109923977891065e-07,-1.4263504676216172e-07,-7.493401255835739e-08,1.1643162870764455e-06,-2.7346442474027473e-09,-1.6706839005619057e-09,7.095370829003173e-09,-2.796982939294103e-09,-1.7658453110750429e-09,3.4276212952814296e-08
MIT1003,color_quantization_9,48.22865594898545,48.11214828491211,17.25240883712622,1.5067021087073608e-07,1.0867376824397191e-07,1.4132646567947135e-07,3.5873091522589915e-05,9.901271084551017e-06,5.7108477953748366e-05,3.3523840060958335e-09,2.4150169485736454e-09,3.3150584851933937e-09,8.321095103386613e-07,2.258802085891099e-07,1.5303855216240935e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.091302754485641e-06,2.0074411309530306e-06,6.504043381677197e-07,1.0335429955510887e-05,1.0231301908372565e-05,1.7198401198171255e-06,-1.2120891237102466e-07,-8.153807782204583e-08,2.6501134573571336e-07,-1.3677281204726363e-07,-7.69895976347086e-08,1.2597656843877914e-06,-2.7404535699716364e-09,-1.7667231768005566e-09,6.715900204041951e-09,-2.2651731737320534e-09,-1.6841680389874326e-09,3.501756720110453e-08
MIT1003,contrast_1,69.4038986544608,70.62051900227864,13.644385892688767,2.710345096571138e-08,2.067254287852726e-08,2.6385278676642622e-08,6.136460581104746e-06,1.1715698324054967e-06,1.670365307559873e-05,4.035639421159336e-10,2.9502076174987567e-10,4.0903242756273115e-10,8.91447071878786e-08,1.7385560117883636e-08,2.3659212503814333e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1882939839806953e-06,2.083548342536042e-06,6.948134084169635e-07,1.0446765267656339e-05,1.0358715363319989e-05,1.8010767007939057e-06,-2.4217682875970554e-08,-1.9959754855627932e-08,9.042489726537196e-08,-2.5437499901811116e-08,-1.400106372739244e-08,7.256970412246059e-07,-3.6421181437828443e-10,-2.909336221519634e-10,1.3730058036236941e-09,-3.860571221575749e-10,-2.0068655164533497e-10,1.1030398734870326e-08
MIT1003,contrast_10,102.62031292110483,102.9110950893826,9.6771154807638,1.4022117007157783e-07,1.0427796183027082e-07,1.3125865744526785e-07,3.0295837567193546e-05,8.26478912784881e-06,5.108694074271897e-05,1.3701674401684812e-09,1.0113372408326146e-09,1.276163900100085e-09,3.009652447459269e-07,8.021032501498083e-08,5.097466994779008e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.0871117588369634e-06,1.974053400320237e-06,6.661069809024303e-07,1.0350266685057785e-05,1.0284683165539307e-05,1.8104349123190333e-06,-1.2539990801970255e-07,-1.0403127636686959e-07,2.40859253763497e-07,-1.2193608250036594e-07,-1.1780366973879784e-07,1.1831934556755901e-06,-1.2215622861759725e-09,-9.989300879377661e-10,2.3518591408575684e-09,-1.2776901932080961e-09,-1.12626990785756e-09,1.2003075805494843e-08
MIT1003,contrast_2,87.4087605896141,89.48918787638347,11.42266255124528,5.480959582482675e-08,4.2228861151453805e-08,4.74959896047358e-08,1.356333896665441e-05,2.8384620080015876e-06,3.036707469340722e-05,6.352098918035128e-10,4.847634429011708e-10,5.61695856817373e-10,1.5735643822986637e-07,3.3547490993954696e-08,3.502971297144123e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.161723279378069e-06,2.0504846070941166e-06,6.851835970315309e-07,1.0429368263854291e-05,1.0353578410668e-05,1.7940602690229128e-06,-5.078838747859674e-08,-3.968228443460405e-08,1.422729804568437e-07,-4.2834503703857476e-08,-3.750671122979025e-08,8.708424342993195e-07,-5.888249896868624e-10,-4.376717086608112e-10,1.6649451198326176e-09,-5.254559072163116e-10,-4.0888809676486135e-10,1.0154119784195927e-08
MIT1003,contrast_3,94.38115917859948,96.11521699693468,10.26323650493767,7.784339804045901e-08,5.984013847922085e-08,6.884705193977987e-08,1.9130829708229132e-05,4.515495972441081e-06,3.8098659433974935e-05,8.319714788863434e-10,6.343484187353638e-10,7.428334431463648e-10,2.055769388813207e-07,4.7005032713429084e-08,4.0702202895723024e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1433022527828914e-06,2.043925955992425e-06,6.788557561736155e-07,1.0406425013822227e-05,1.0320293497180609e-05,1.82181095264733e-06,-6.920941407377441e-08,-5.2065398795143654e-08,1.7479272241508807e-07,-6.57777537359229e-08,-4.243549921399433e-08,9.825166186160865e-07,-7.381423733490937e-10,-5.571207870308721e-10,1.882200677626376e-09,-7.009146374047506e-10,-5.103063562385934e-10,1.0531133731541576e-08
MIT1003,contrast_4,97.62933233074719,99.09428999283188,9.486298746951565,9.398077973895441e-08,7.004866664669984e-08,8.34456485744765e-08,2.2858471713119754e-05,5.406340270688076e-06,4.2222482003103104e-05,9.691734947232223e-10,7.127097302007449e-10,8.658208937182431e-10,2.3786846618544274e-07,5.521464980854889e-08,4.3902185156777843e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1283790103009945e-06,2.0174911396887313e-06,6.735057289875515e-07,1.0388597704066792e-05,1.0247573746860989e-05,1.8197771958393939e-06,-8.413265655567095e-08,-6.949881497090693e-08,1.9278613244161494e-07,-8.360506349135793e-08,-6.737368497052296e-08,1.0345905166260318e-06,-8.652920802697531e-10,-6.988591376151502e-10,1.9955535063543763e-09,-9.619034961929838e-10,-6.367218958861832e-10,1.1192096027720766e-08
MIT1003,contrast_5,99.4215890470479,100.7384659663673,8.818812618414466,1.0669555663926383e-07,7.94537831856264e-08,9.450661090951563e-08,2.5069074155197763e-05,6.328285065360054e-06,4.5120271397181165e-05,1.0780764461110767e-09,8.053582784913682e-10,9.562991650221533e-10,2.5600277795715393e-07,6.314201564190021e-08,4.607735240974109e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1175779159628786e-06,2.009186066737082e-06,6.702382574523892e-07,1.0374222683164886e-05,1.0259812767786063e-05,1.825807735134531e-06,-9.493375089378713e-08,-7.582154440529721e-08,2.0800630851407107e-07,-9.798008439326319e-08,-7.53236531817903e-08,1.0876582985959236e-06,-9.573107600483315e-10,-7.444948147826557e-10,2.1037456678098117e-09,-1.0935041121290429e-09,-7.655187104386572e-10,1.1556009913121564e-08
MIT1003,contrast_6,100.34784330563976,101.5058725145128,8.330776758768364,1.1614075521147652e-07,8.704928037036325e-08,1.0253588397412741e-07,2.6600505688816098e-05,6.808203169526986e-06,4.698062601088284e-05,1.1606233158156676e-09,8.698121747312856e-10,1.0236055149122534e-09,2.689562496422105e-07,6.892325499786897e-08,4.7423011976422837e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.108351582497472e-06,1.9904220438527873e-06,6.683296243198986e-07,1.0362270335153975e-05,1.0258510218200863e-05,1.828542119232723e-06,-1.0416008435919368e-07,-8.831639788173561e-08,2.1804707302526296e-07,-1.0993243240417338e-07,-9.072353566678875e-08,1.0926411532822477e-06,-1.0381715230562008e-09,-8.52255349957522e-10,2.1777134470439607e-09,-1.1849895057820178e-09,-8.947886075395857e-10,1.1263020243759636e-08
MIT1003,contrast_7,101.04709906807078,102.1382344563802,8.189854967349884,1.2354330734672474e-07,9.288844122842045e-08,1.113974151601559e-07,2.7771687686250097e-05,7.40162673292022e-06,4.849012950697977e-05,1.224922876822326e-09,9.104203028873226e-10,1.1003460433831482e-09,2.7956233098336743e-07,7.433074679690602e-08,4.887349350570672e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.101429099727806e-06,1.9833123400732247e-06,6.676843579323574e-07,1.0351124358774844e-05,1.0268324746196889e-05,1.8185600308362768e-06,-1.1108256712885982e-07,-8.978300678101515e-08,2.2440765362700893e-07,-1.2107840878330424e-07,-9.298190493160686e-08,1.1040985709178632e-06,-1.0981468351031697e-09,-8.822137836607492e-10,2.220988256499727e-09,-1.3157430072709703e-09,-8.897593830853415e-10,1.1519416737382918e-08
MIT1003,contrast_8,101.76087952639097,102.55992465549045,8.65794572929913,1.3011091617564282e-07,9.640847241106835e-08,1.1874532385613034e-07,2.8800681737451046e-05,7.812340782042482e-06,4.956846299357516e-05,1.2816793945674296e-09,9.432649545710607e-10,1.1656653237337074e-09,2.876782921484579e-07,7.648044857323749e-08,4.955343225411004e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.095988641142563e-06,1.973397931088389e-06,6.671067824771781e-07,1.034998233173367e-05,1.02696328067567e-05,1.8247213867997062e-06,-1.1652302571410272e-07,-9.694114508352205e-08,2.3145549586097545e-07,-1.2222043582448028e-07,-9.876903319511109e-08,1.145332447266829e-06,-1.1450188965723899e-09,-9.337552465128924e-10,2.2777952496676697e-09,-1.293419448139618e-09,-9.988354481885446e-10,1.1743809292184582e-08
MIT1003,contrast_9,102.31306803454274,102.77880763633578,9.304809482235163,1.3571532516255685e-07,1.0113463857741164e-07,1.2537587731073732e-07,2.9598483870209945e-05,7.864403359707117e-06,5.076921982200466e-05,1.3303964465734165e-09,9.887704047263893e-10,1.225055553593153e-09,2.947597849517782e-07,7.660773805941642e-08,5.071910204408077e-07,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.0913165597643704e-06,1.976640082062462e-06,6.665662592682825e-07,1.033910507779964e-05,1.0244201091320577e-05,1.8187951848144859e-06,-1.2119510709229566e-07,-9.525252950364349e-08,2.3701342707590354e-07,-1.3309768975850895e-07,-1.0568492216937508e-07,1.1621408490076243e-06,-1.1838903351470118e-09,-9.66650903700596e-10,2.320333519168999e-09,-1.4116177524327672e-09,-9.992582677550038e-10,1.2012517710522652e-08
MIT1003,darken_shadows_1,5.485330818245465,2.246881273057726,16.779162658227897,1.247296195217473e-08,5.2392044424033565e-09,4.129400491780981e-08,1.8286514932626017e-06,2.902733533135437e-07,9.597271910608738e-06,4.992696239776535e-09,2.422298534432312e-09,1.178271478011386e-08,6.44096029733046e-07,1.4873079954913296e-07,2.7487311009221366e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.2045370900695947e-06,2.1167037029013884e-06,6.925816852580723e-07,1.045004474619975e-05,1.0406166001295258e-05,1.796611216755603e-06,-7.974576787071032e-09,-9.55673900840613e-10,5.1010822815898334e-08,-2.2158021358400742e-08,-1.8303643127831756e-09,4.809896099218617e-07,-1.8273190115852856e-09,-3.6559779170581877e-10,2.536768651846557e-08,-1.1773583894795142e-09,-6.375417513635688e-10,2.803265874648108e-07
MIT1003,darken_shadows_10,62.15045310211934,63.10508127058931,16.032218554577508,3.9747273938268716e-07,3.0671724030390174e-07,3.363203466531836e-07,8.550079295557172e-05,4.779188444435435e-05,9.133833355118929e-05,6.953594096376458e-09,5.174068182044901e-09,6.973152799999742e-09,1.5094730340097973e-06,7.647196150300915e-07,1.8546991247962038e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.9454507323025647e-06,1.832564163226923e-06,6.128621594604444e-07,1.014794615356552e-05,1.0025722323813887e-05,1.7527497328173573e-06,-2.670609345541014e-07,-2.167448919732115e-07,4.5104410353065423e-07,-3.242566139926287e-07,-2.231304396831969e-07,1.572013645949046e-06,-4.55737617507091e-09,-3.58180859493543e-09,8.555176334498e-09,-5.714188360375586e-09,-3.870818039459132e-09,3.17890485236329e-08
MIT1003,darken_shadows_2,13.779466416858215,10.962463038273718,15.972154787979722,4.8928801663913245e-08,1.9723974468879485e-08,1.2678664707751717e-07,9.351756594706266e-06,9.501586254289006e-07,3.031595125487705e-05,5.651303868696405e-09,1.8817583458454306e-09,2.3987184524308508e-08,9.718575429354065e-07,9.62921071661194e-08,5.919590337261205e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1876278021755474e-06,2.0967487425465406e-06,6.857123970541804e-07,1.0471642081967364e-05,1.0369632120079145e-05,1.793869315360081e-06,-2.4883864681118482e-08,-9.36199826811586e-09,1.3807302966056637e-07,-5.60685590784953e-10,-2.5965696430076232e-09,7.246543591919803e-07,-1.1272671333163065e-09,-7.15555130716798e-10,3.232019260108942e-08,8.403341780469983e-09,-2.182969182343422e-10,1.9766850621475216e-07
MIT1003,darken_shadows_3,22.2825840305407,19.194922553168404,16.32631439345255,9.182564705048641e-08,4.427649199926101e-08,1.7721275108734748e-07,1.884160147598303e-05,2.8111965057348928e-06,4.478235731967964e-05,5.831945335599606e-09,2.3794880312173246e-09,1.744286960000228e-08,1.2067315629203097e-06,1.485392138773939e-07,4.585656677847274e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.159023717988288e-06,2.058795484831766e-06,6.71880152242577e-07,1.0502557081417082e-05,1.0439464010645561e-05,1.7608518983173449e-06,-5.348794886837778e-08,-2.4894976876717592e-08,1.9405232008891722e-07,3.035431385893246e-08,4.583922733830215e-09,9.2145030243597e-07,-2.494050136584891e-09,-1.1703804776125757e-09,2.0046697650925107e-08,5.797966526007974e-09,3.511269239175751e-10,8.324750277085422e-08
MIT1003,darken_shadows_4,28.77061208188196,25.766122182210285,16.795668039385724,1.3019323049949522e-07,7.474059043402612e-08,1.722174754405544e-07,2.8620783407067787e-05,5.62849345697911e-06,5.350738986159748e-05,5.9434378930111134e-09,2.9590333523994695e-09,1.203653319293186e-08,1.3351524568192639e-06,2.2777065968420512e-07,3.6276071713251993e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1221832629702223e-06,2.0426136388831215e-06,6.569833649108531e-07,1.0437837742861906e-05,1.0322409342954846e-05,1.7536866120358314e-06,-9.032840388644373e-08,-5.2284598666939494e-08,2.5087716984675854e-07,-3.4365024696243134e-08,-1.9526474029417968e-08,1.099368537089256e-06,-3.6288387987166033e-09,-1.9746054484486574e-09,1.5004552809191966e-08,7.938787245501584e-10,-7.487111785472534e-10,7.04470007704675e-08
MIT1003,darken_shadows_5,35.33993686253596,32.86993090404501,16.774669108639262,1.7260245192614574e-07,1.1189431898785054e-07,1.8806228800228928e-07,3.8517888489407905e-05,8.816600779810732e-06,6.219226326380593e-05,5.989110362158482e-09,3.417265289696673e-09,9.397063610509712e-09,1.3349681278521715e-06,2.967743125855081e-07,2.6793142778431513e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.0878751470785027e-06,2.0094297296053507e-06,6.517778508822545e-07,1.0428705556809431e-05,1.034904535784092e-05,1.7570806223336023e-06,-1.24636519778163e-07,-7.816635561669608e-08,2.9201592524619603e-07,-4.349721074871715e-08,-4.837558773351687e-08,1.2367285457176451e-06,-3.904310737304317e-09,-2.232136159849341e-09,1.2268565140970674e-08,-8.95055452062415e-10,-1.2805201033980733e-09,4.8200238494602666e-08
MIT1003,darken_shadows_6,39.78166820874086,37.678070068359375,16.161162579473185,2.1681351422696251e-07,1.4349774309250635e-07,2.1603284988030842e-07,4.8076155307283674e-05,1.4433364360250352e-05,6.95477543935307e-05,6.4173383701570945e-09,3.973010654617447e-09,8.868849024046282e-09,1.418042992367252e-06,3.903448379529776e-07,2.424209669843661e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.0543933667389956e-06,1.9674752512187928e-06,6.410569347792484e-07,1.0340982270024234e-05,1.0175269246891357e-05,1.7677373989000442e-06,-1.5811830011767047e-07,-1.1184170537366701e-07,3.4264563154524294e-07,-1.3122049753391487e-07,-1.0205078114956772e-07,1.3155095237823445e-06,-4.355768836366966e-09,-2.6219136515539043e-09,1.161247348302513e-08,-3.7091125561534936e-09,-2.447488331686129e-09,4.1603122402016333e-08
MIT1003,darken_shadows_7,43.64661284959594,42.753478580050995,15.84471064716871,2.580195878575421e-07,1.891517955127464e-07,2.3331169324700986e-07,5.765308781156565e-05,2.1870462316506962e-05,7.545648624408844e-05,6.853254815414967e-09,4.6579464854771236e-09,8.329431382886958e-09,1.499385466301892e-06,5.25173020540852e-07,2.2719401767666722e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.030009814487864e-06,1.926007800654254e-06,6.390252264837171e-07,1.032131583718404e-05,1.0193059567566443e-05,1.7516555848709344e-06,-1.8250185236880203e-07,-1.3303359463060357e-07,3.7458205451951585e-07,-1.5088693037411026e-07,-1.1793361570387658e-07,1.3947865081679539e-06,-4.606135051651695e-09,-2.9091098537644494e-09,1.1328282885298605e-08,-3.998842942501571e-09,-2.4822639469566545e-09,3.771843338043491e-08
